chr6	3752776
chr7	3742573
chr8	1944326
chr9	3010318
chr10	2701205
chr11	3143512
chr12	2443071
chr13	3483979
chr14	2250710
chr15	2990232
chr16	1711539
chr17	3523603
chr18	5026610
chr19	6028715
chr20	5552555
chr21	2029967
chr22	3990889
chrX	4138927
chr1	3867848
chr2	2368288
chr3	2113544
chr4	2693774
chr5	3328397
chr6	3281400
chr7	3428181
chr8	2661160
chr9	1819427
chr10	2320713
chr11	2417426
chr12	2703280
chr13	2649232
chr14	2208559
chr15	2057663
chr16	1369747
chr17	3854687
chr18	4924995
chr19	6943818
chr20	4575282
chr21	890930
chr22	4990655
chrX	4281049
chr1	3384952
chr2	1444942
chr3	1683451
chr4	1925156
chr5	2183031
chr6	3078899
chr7	2593751
chr8	1592810
chr9	2992308
chr10	1812448
chr11	2030291
chr12	1482128
chr13	451308
chr14	1015912
chr15	1954388
chr16	1349877
chr17	3515122
chr18	2151217
chr19	2674565
chr20	3341766
chr21	1615255
chr22	3063063
chrX	2684152
chr1	4290349
chr2	1890184
chr3	2307422
chr4	2079285
chr5	3883015
chr6	5124562
chr7	3266560
chr8	2046472
chr9	3562617
chr10	2139107
chr11	2842960
chr12	3806919
chr13	1183142
chr14	1917825
chr15	2350883
chr16	1268965
chr17	3012391
chr18	5288308
chr19	6768705
chr20	4174341
chr21	2269575
chr22	2803828
chrX	3207691
chr1	3354712
chr2	1401901
chr3	2273603
chr4	1306679
chr5	3074500
chr6	1708924
chr7	3330588
chr8	2111527
chr9	2474690
chr10	2548815
chr11	2709680
chr12	3082901
chr13	669027
chr14	1184096
chr15	1448151
chr16	1127725
chr17	3343237
chr18	3338351
chr19	4994493
chr20	3426836
chr21	2115405
chr22	2322566
chrX	3225388
chr1	4619716
chr2	2562073
chr3	2746436
chr4	1864478
chr5	3541186
chr6	3007454
chr7	1760920
chr8	1723254
chr9	3071443
chr10	2443725
chr11	5628167
chr12	3033062
chr13	1313049
chr14	663292
chr15	1972280
chr16	1752744
chr17	2896202
chr18	5091746
chr19	5040937
chr20	3902616
chr21	2415232
chr22	5074243
chrX	3675533
chr1	4841932
chr2	1935630
chr3	3226368
chr4	1689033
chr5	3340142
chr6	4156394
chr7	4031266
chr8	1440230
chr9	2737212
chr10	3414496
chr11	4287235
chr12	2641021
chr13	1696899
chr14	1990060
chr15	2870624
chr16	1856362
chr17	3816928
chr18	4572962
chr19	3634776
chr20	4959380
chr21	2050116
chr22	3236426
chrX	3977495
chr1	4675699
chr2	1758243
chr3	2853746
chr4	2472718
chr5	3250573
chr6	4167637
chr7	3092831
chr8	2119598
chr9	2688402
chr10	3744396
chr11	5156014
chr12	3894984
chr13	620646
chr14	2173918
chr15	2238705
chr16	1321180
chr17	3444254
chr18	3797391
chr19	4326237
chr20	3063037
chr21	2518338
chr22	2641744
chrX	3495156
chr1	5428618
chr2	2040792
chr3	2804708
chr4	3183492
chr5	3640733
chr6	2743718
chr7	3363527
chr8	1617979
chr9	2230529
chr10	2218584
chr11	6171310
chr12	3201664
chr13	1595593
chr14	1291168
chr15	2803995
chr16	1732635
chr17	3284103
chr18	4084813
chr19	4400631
chr20	3398957
chr21	1952581
chr22	5265696
chrX	4009125
chr1	4958903
chr2	2416721
chr3	2326743
chr4	3370212
chr5	3722464
chr6	5878480
chr7	3299011
chr8	2199756
chr9	4048225
chr10	2436389
chr11	2953073
chr12	2387268
chr13	1861243
chr14	1586077
chr15	2144632
chr16	1642178
chr17	4436152
chr18	3636855
chr19	4670768
chr20	3670600
chr21	2369785
chr22	4388463
chrX	3068786
chr1	5400288
chr2	2048206
chr3	2654959
chr4	2528702
chr5	2960892
chr6	1811414
chr7	4257389
chr8	2735193
chr9	2825365
chr10	1795701
chr11	4705354
chr12	2682292
chr13	1194142
chr14	2043110
chr15	1763742
chr16	1679713
chr17	4740760
chr18	5939654
chr19	4539521
chr20	3748497
chr21	2207207
chr22	4160813
chrX	2956900
chr1	4352309
chr2	1967826
chr3	2787370
chr4	3047861
chr5	2991430
chr6	5515598
chr7	3115329
chr8	2191263
chr9	3211032
chr10	2095755
chr11	2978439
chr12	3684429
chr13	27293
chr14	1878615
chr15	2122931
chr16	1180455
chr17	3394828
chr18	4710313
chr19	4444935
chr20	3960387
chr21	2801672
chr22	3297447
chrX	3723997
chr1	4087002
chr2	1080140
chr3	2375623
chr4	1118057
chr5	3416317
chr6	2210320
chr7	3175591
chr8	1548945
chr9	1672840
chr10	2008545
chr11	2357051
chr12	2118148
chr13	108527
chr14	1090192
chr15	1274041
chr16	1967950
chr17	3644809
chr18	2740859
chr19	4200901
chr20	2588334
chr21	2788882
chr22	2136626
chrX	2192892
chr1	3695478
chr2	1582388
chr3	1739739
chr4	1336715
chr5	3453572
chr6	1070117
chr7	2714257
chr8	1566791
chr9	1441195
chr10	1386962
chr11	1641180
chr12	2483016
chr13	634373
chr14	1220971
chr15	1311030
chr16	1261668
chr17	3038384
chr18	2612575
chr19	3091836
chr20	2795378
chr21	1897638
chr22	2278262
chrX	2111011
chr1	4068643
chr2	1914222
chr3	2205283
chr4	1956959
chr5	2512556
chr6	2108134
chr7	1939048
chr8	1871886
chr9	2955482
chr10	1612178
chr11	2468346
chr12	2382530
chr13	749529
chr14	1238446
chr15	2186992
chr16	2053839
chr17	3999661
chr18	3398721
chr19	4705311
chr20	4079395
chr21	1315777
chr22	2698318
chrX	2448876
chr1	3448616
chr2	1219768
chr3	2305462
chr4	1154669
chr5	3826449
chr6	1500434
chr7	3829301
chr8	1247520
chr9	1916623
chr10	1866275
chr11	2613579
chr12	2460339
chr13	485453
chr14	985297
chr15	1607351
chr16	1276967
chr17	4019294
chr18	2910602
chr19	4378270
chr20	2874781
chr21	2303090
chr22	2353858
chrX	2768907
chr1	3778488
chr2	1296324
chr3	2418096
chr4	2858119
chr5	4040142
chr6	5906469
chr7	3836975
chr8	1694360
chr9	2142788
chr10	1646987
chr11	1413399
chr12	2801173
chr13	2644165
chr14	1086246
chr15	1725376
chr16	1583170
chr17	2441567
chr18	2742238
chr19	4469905
chr20	2524868
chr21	1079864
chr22	2578149
chrX	1857050
chr1	3824421
chr2	1731928
chr3	2520956
chr4	1819498
chr5	3063163
chr6	2116059
chr7	3582006
chr8	2143375
chr9	2903713
chr10	3609090
chr11	3286507
chr12	2353557
chr13	1129513
chr14	1762566
chr15	1912834
chr16	1656115
chr17	4609630
chr18	4115660
chr19	3942579
chr20	2368486
chr21	1329510
chr22	2836381
chrX	3446405
chr1	4305084
chr2	1672458
chr3	2704900
chr4	1698754
chr5	2504616
chr6	2555331
chr7	3592156
chr8	2160965
chr9	2299040
chr10	2446408
chr11	3495372
chr12	2545308
chr13	1220861
chr14	1672126
chr15	3064650
chr16	1366532
chr17	3447722
chr18	5103824
chr19	3338636
chr20	3720745
chr21	1924550
chr22	3639447
chrX	3663236
chr1	4608169
chr2	1781536
chr3	2091011
chr4	1792824
chr5	4029438
chr6	1130553
chr7	3706685
chr8	1499431
chr9	2196666
chr10	2669967
chr11	4314996
chr12	2942848
chr13	1465487
chr14	1405643
chr15	2072355
chr16	1172365
chr17	4818187
chr18	4187924
chr19	3395957
chr20	3755632
chr21	2153460
chr22	2965402
chrX	3002228
chr1	4025597
chr2	1951921
chr3	2519781
chr4	1884990
chr5	2796468
chr6	2299337
chr7	3786181
chr8	1974192
chr9	1859061
chr10	2236309
chr11	3330836
chr12	2420447
chr13	504998
chr14	2076948
chr15	1433818
chr16	1654850
chr17	2939138
chr18	2372731
chr19	3452327
chr20	2584936
chr21	2113606
chr22	3691811
chrX	3708574
chr1	4361074
chr2	1340836
chr3	2101964
chr4	1520215
chr5	2549789
chr6	1726352
chr7	3518667
chr8	1601879
chr9	2233481
chr10	1703693
chr11	2704619
chr12	2661073
chr13	1156062
chr14	1905538
chr15	2262735
chr16	1573878
chr17	3185206
chr18	2444403
chr19	3743468
chr20	2211664
chr21	1985456
chr22	3037921
chrX	3031777
chr1	4502959
chr2	1295258
chr3	2552561
chr4	2569268
chr5	3666790
chr6	994549
chr7	4229001
chr8	1790285
chr9	1913116
chr10	1650228
chr11	3822511
chr12	2129079
chr13	3155135
chr14	1759871
chr15	1968569
chr16	1553375
chr17	2912198
chr18	2827954
chr19	3848842
chr20	2942053
chr21	492812
chr22	2697728
chrX	3088621
chr1	3667749
chr2	1382313
chr3	2573738
chr4	2023227
chr5	2782850
chr6	2218199
chr7	3379915
chr8	1203537
chr9	1516485
chr10	1897162
chr11	2433337
chr12	2107964
chr13	1021341
chr14	1141059
chr15	1994008
chr16	1559289
chr17	3293603
chr18	2964003
chr19	3030420
chr20	3337930
chr21	1779544
chr22	2822166
chrX	2812762
chr1	4910199
chr2	1501456
chr3	2222227
chr4	1637870
chr5	3116971
chr6	1538872
chr7	3687898
chr8	1810189
chr9	2269450
chr10	2010170
chr11	2915437
chr12	1934051
chr13	1045280
chr14	1304974
chr15	2384672
chr16	1456442
chr17	2619164
chr18	3546547
chr19	4563621
chr20	2590905
chr21	1792662
chr22	2460042
chrX	2739603
chr1	4301378
chr2	1686958
chr3	3015945
chr4	2266897
chr5	3850537
chr6	2475943
chr7	3014164
chr8	1669416
chr9	2264375
chr10	1587022
chr11	5107206
chr12	3484380
chr13	976968
chr14	1772181
chr15	2258440
chr16	1721522
chr17	3622128
chr18	3600159
chr19	5002125
chr20	3842869
chr21	1530624
chr22	2916983
chrX	4651383
